id,sura,aya,indonesia,translation,footnotes,arabic
5286,68,15,"Apabila ayat-ayat Kami dibacakan kepadanya, dia berkata, ""(Ini adalah) dongeng-dongeng orang dahulu.""",,إِذَا تُتْلَىٰ عَلَيْهِ آيَاتُنَا قَالَ أَسَاطِيرُ الْأَوَّلِينَ
5287,68,16,Kelak dia akan Kami beri tanda pada belalai(nya).846),"*846) Yang dimaksud dengan ""belalai""di sini ialah hidung. Dipakai kata belalai di sini sebagai penghinaan.",سَنَسِمُهُ عَلَى الْخُرْطُومِ
5288,68,17,"Sungguh, Kami telah menguji mereka (orang musyrik Mekkah) sebagaimana Kami telah menguji pemilik-pemilik kebun, ketika mereka bersumpah pasti akan memetik (hasil)nya pada pagi hari,",,إِنَّا بَلَوْنَاهُمْ كَمَا بَلَوْنَا أَصْحَابَ الْجَنَّةِ إِذْ أَقْسَمُوا لَيَصْرِمُنَّهَا مُصْبِحِينَ
5289,68,18,"tetapi mereka tidak mengecualikan (dengan mengucapkan, ""Insya Allah"").",,وَلَا يَسْتَثْنُونَ
5290,68,19,Lalu kebun itu ditimpa bencana (yang datang) dari Tuhanmu ketika mereka sedang tidur.,,فَطَافَ عَلَيْهَا طَائِفٌ مِنْ رَبِّكَ وَهُمْ نَائِمُونَ
5291,68,20,"Maka jadilah kebun itu hitam seperti malam yang gelap gulita,847)",*847) Maka terbakarlah kebun itu dan tinggallah arang-arangnya yang hitam seperti malam.,فَأَصْبَحَتْ كَالصَّرِيمِ
5292,68,21,lalu pada pagi hari mereka saling memanggil.,,فَتَنَادَوْا مُصْبِحِينَ
5293,68,22,"""Pergilah pagi-pagi ke kebunmu jika kamu hendak memetik hasil.""",,أَنِ اغْدُوا عَلَىٰ حَرْثِكُمْ إِنْ كُنْتُمْ صَارِمِينَ
5294,68,23,Maka mereka pun berangkat sambil berbisik-bisik.,,فَانْطَلَقُوا وَهُمْ يَتَخَافَتُونَ
5295,68,24,"""Pada hari ini jangan sampai ada orang miskin masuk ke dalam kebunmu.""",,أَنْ لَا يَدْخُلَنَّهَا الْيَوْمَ عَلَيْكُمْ مِسْكِينٌ
5296,68,25,Dan berangkatlah mereka di pagi hari dengan niat menghalangi (orang-orang miskin) padahal mereka mampu (menolongnya).,,وَغَدَوْا عَلَىٰ حَرْدٍ قَادِرِينَ
5297,68,26,"Maka ketika mereka melihat kebun itu, mereka berkata, ""Sungguh, kita ini benar-benar orang-orang yang sesat,",,فَلَمَّا رَأَوْهَا قَالُوا إِنَّا لَضَالُّونَ
5298,68,27,"bahkan kita tak memperoleh apa pun.""",,بَلْ نَحْنُ مَحْرُومُونَ
5299,68,28,"Berkatalah seorang yang paling bijak di antara mereka, ""Bukankah aku telah mengatakan kepadamu, mengapa kamu tidak bertasbih (kepada Tuhanmu).""848)",*848) Mensyukuri nikmat-Nya dan tidak meniatkan sesuatu yang bertentangan dengan perintah Allah seperti: meniatkan tidak akan memberi fakir miskin.,قَالَ أَوْسَطُهُمْ أَلَمْ أَقُلْ لَكُمْ لَوْلَا تُسَبِّحُونَ
5300,68,29,"Mereka mengucapkan, ""Mahasuci Tuhan kami, sungguh, kami adalah orang-orang yang zalim.""",,قَالُوا سُبْحَانَ رَبِّنَا إِنَّا كُنَّا ظَالِمِينَ
5301,68,30,Lalu mereka saling berhadapan dan saling menyalahkan.,,فَأَقْبَلَ بَعْضُهُمْ عَلَىٰ بَعْضٍ يَتَلَاوَمُونَ
5302,68,31,"Mereka berkata, ""Celaka kita! Sesungguhnya kita orang-orang yang melampaui batas.",,قَالُوا يَا وَيْلَنَا إِنَّا كُنَّا طَاغِينَ
5303,68,32,"Mudah-mudahan Tuhan memberikan ganti kepada kita dengan (kebun) yang lebih baik daripada yang ini, sungguh, kita mengharapkan ampunan dari Tuhan kita.",,عَسَىٰ رَبُّنَا أَنْ يُبْدِلَنَا خَيْرًا مِنْهَا إِنَّا إِلَىٰ رَبِّنَا رَاغِبُونَ
5304,68,33,"Seperti itulah azab (di dunia). Dan sungguh, azab akhirat lebih besar sekiranya mereka mengetahui.849)","*849) Allah menerangkan bahwa Dia menguji penduduk Mekkah dengan menganugerahi nikmat yang banyak untuk mengetahui apakah mereka bersyukur atau tidak, sebagaimana Allah telah menguji pemilik-pemilik kebun. Akhirnya pemilik kebun itu insaf dan bertobat kepada Allah. Demikian pula penduduk Mekkah yang kemudian menjadi insaf dan masuk Islam berbondong-bondong setelah penaklukan Mekkah.",كَذَٰلِكَ الْعَذَابُ ۖ وَلَعَذَابُ الْآخِرَةِ أَكْبَرُ ۚ لَوْ كَانُوا يَعْلَمُونَ
5305,68,34,"Sungguh, bagi orang-orang yang bertakwa (disediakan) surga yang penuh kenikmatan di sisi Tuhannya.",,إِنَّ لِلْمُتَّقِينَ عِنْدَ رَبِّهِمْ جَنَّاتِ النَّعِيمِ
5306,68,35,Apakah patut Kami memperlakukan orang-orang Islam itu seperti orang-orang yang berdosa (orang kafir)?850),"*850) Maksudnya, sama tentang balasan yang disediakan Allah untuk mereka masing-masing.",أَفَنَجْعَلُ الْمُسْلِمِينَ كَالْمُجْرِمِينَ
5307,68,36,Mengapa kamu (berbuat demikian)? Bagaimana kamu mengambil keputusan?,,مَا لَكُمْ كَيْفَ تَحْكُمُونَ
5308,68,37,Atau apakah kamu mempunyai kitab (yang diturunkan Allah) yang kamu pelajari?,,أَمْ لَكُمْ كِتَابٌ فِيهِ تَدْرُسُونَ
5309,68,38,Sesungguhnya kamu dapat memilih apa saja yang ada di dalamnya.,,إِنَّ لَكُمْ فِيهِ لَمَا تَخَيَّرُونَ
5310,68,39,"Atau apakah kamu memperoleh (janji-janji yang diperkuat dengan) sumpah dari Kami, yang tetap berlaku sampai hari Kiamat; bahwa kamu dapat mengambil keputusan (sekehendakmu)?",,أَمْ لَكُمْ أَيْمَانٌ عَلَيْنَا بَالِغَةٌ إِلَىٰ يَوْمِ الْقِيَامَةِ ۙ إِنَّ لَكُمْ لَمَا تَحْكُمُونَ
5311,68,40,"Tanyakanlah kepada mereka, ""Siapakah di antara mereka yang bertanggung jawab terhadap (keputusan yang diambil itu)?""",,سَلْهُمْ أَيُّهُمْ بِذَٰلِكَ زَعِيمٌ
5312,68,41,Atau apakah mereka mempunyai sekutu-sekutu? Kalau begitu hendaklah mereka mendatangkan sekutu-sekutunya jika mereka orang-orang yang benar.,,أَمْ لَهُمْ شُرَكَاءُ فَلْيَأْتُوا بِشُرَكَائِهِمْ إِنْ كَانُوا صَادِقِينَ
5313,68,42,"(Ingatlah) pada hari ketika betis disingkapkan851) dan mereka diseru untuk bersujud; maka mereka tidak mampu,852)",*851) Menggambarkan keadaan orang yang sedang ketakutan yang hendak lari karena hebatnya huru-hara hari Kiamat. 852) Mereka diminta sujud itu adalah untuk menguji keimanan mereka padahal mereka tidak sanggup lagi karena persendian tulang-tulang mereka telah lemah dan azab sudah mengepung mereka.,يَوْمَ يُكْشَفُ عَنْ سَاقٍ وَيُدْعَوْنَ إِلَى السُّجُودِ فَلَا يَسْتَطِيعُونَ
5314,68,43,"pandangan mereka tertunduk ke bawah, diliputi kehinaan. Dan sungguh, dahulu (di dunia) mereka telah diseru untuk bersujud waktu mereka sehat (tetapi mereka tidak melakukan).",,خَاشِعَةً أَبْصَارُهُمْ تَرْهَقُهُمْ ذِلَّةٌ ۖ وَقَدْ كَانُوا يُدْعَوْنَ إِلَى السُّجُودِ وَهُمْ سَالِمُونَ
5315,68,44,"Maka serahkanlah kepada-Ku (urusannya) dan orang-orang yang mendustakan perkataan ini (Al-Qur`an). Kelak akan Kami hukum mereka berangsur-angsur dari arah yang tidak mereka ketahui,",,فَذَرْنِي وَمَنْ يُكَذِّبُ بِهَٰذَا الْحَدِيثِ ۖ سَنَسْتَدْرِجُهُمْ مِنْ حَيْثُ لَا يَعْلَمُونَ
5316,68,45,"dan Aku memberi tenggang waktu kepada mereka. Sungguh, rencana-Ku sangat teguh.",,وَأُمْلِي لَهُمْ ۚ إِنَّ كَيْدِي مَتِينٌ
5317,68,46,"Ataukah engkau (Muhammad) meminta imbalan kepada mereka, sehingga mereka dibebani dengan hutang?",,أَمْ تَسْأَلُهُمْ أَجْرًا فَهُمْ مِنْ مَغْرَمٍ مُثْقَلُونَ
5318,68,47,"Ataukah mereka mengetahui yang gaib, lalu mereka menuliskannya?",,أَمْ عِنْدَهُمُ الْغَيْبُ فَهُمْ يَكْتُبُونَ
5319,68,48,"Maka bersabarlah engkau (Muhammad) terhadap ketetapan Tuhanmu, dan janganlah engkau seperti (Yunus) orang yang berada dalam (perut) ikan ketika dia berdoa dengan hati sedih.",,فَاصْبِرْ لِحُكْمِ رَبِّكَ وَلَا تَكُنْ كَصَاحِبِ الْحُوتِ إِذْ نَادَىٰ وَهُوَ مَكْظُومٌ
5320,68,49,"Sekiranya dia tidak segera mendapat nikmat dari Tuhannya, pastilah dia dicampakkan ke tanah tandus dalam keadaan tercela.",,لَوْلَا أَنْ تَدَارَكَهُ نِعْمَةٌ مِنْ رَبِّهِ لَنُبِذَ بِالْعَرَاءِ وَهُوَ مَذْمُومٌ
5321,68,50,Lalu Tuhannya memilihnya dan menjadikannya termasuk orang yang saleh.,,فَاجْتَبَاهُ رَبُّهُ فَجَعَلَهُ مِنَ الصَّالِحِينَ
5322,68,51,"Dan sungguh, orang-orang kafir itu hampir-hampir menggelincirkanmu dengan pandangan mata mereka, ketika mereka mendengar Al-Qur`an dan mereka berkata, ""Dia (Muhammad) itu benar-benar orang gila.""853)","*853) Menurut kebiasaan yang terjadi di tanah Arab, seseorang dapat membinasakan hewan atau manusia dengan menujukan pandangannya yang tajam. Hal ini hendak dilakukan pula kepada Nabi Muhammad -ṣallallāhu 'alaihi wa sallam-, tetapi Allah memeliharanya, sehingga terhindar dari bahaya itu, sebagaimana dijanjikan Allah dalam Al-Mā`idah ayat 67. Kekuatan pandangan mata itu pada masa sekarang dikenal dengan hipnotis.",وَإِنْ يَكَادُ الَّذِينَ كَفَرُوا لَيُزْلِقُونَكَ بِأَبْصَارِهِمْ لَمَّا سَمِعُوا الذِّكْرَ وَيَقُولُونَ إِنَّهُ لَمَجْنُونٌ
5323,68,52,Padahal Al-Qur`an itu tidak lain adalah peringatan bagi seluruh alam.,,وَمَا هُوَ إِلَّا ذِكْرٌ لِلْعَالَمِينَ
5324,69,1,"Hari kiamat,854)","*854) Al-Ḥāqqah menurut bahasa berarti ""yang pasti terjadi"", hari Kiamat dinamai Al-Ḥāqqah karena pasti terjadi.",بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ الْحَاقَّةُ
5325,69,2,apakah hari Kiamat itu?,,مَا الْحَاقَّةُ
5326,69,3,Dan tahukah kamu apakah hari Kiamat itu?,,وَمَا أَدْرَاكَ مَا الْحَاقَّةُ
5327,69,4,"Kaum Samud, dan 'Ād telah mendustakan hari Kiamat.855)","*855) Al-Qāri'ah menurut bahasa berarti ""yang menggetarkan hati"", hari Kiamat dinamai Al-Qāri'ah karena menggetarkan hati.",كَذَّبَتْ ثَمُودُ وَعَادٌ بِالْقَارِعَةِ
5328,69,5,"Maka adapun kaum Samud, mereka telah dibinasakan dengan suara yang sangat keras,856)",*856) Petir yang sangat keras yang menyebabkan suara yang mengguntur dapat menghancurkan.,فَأَمَّا ثَمُودُ فَأُهْلِكُوا بِالطَّاغِيَةِ
5329,69,6,"sedangkan kaum 'Ād, mereka telah dibinasakan dengan angin topan yang sangat dingin,",,وَأَمَّا عَادٌ فَأُهْلِكُوا بِرِيحٍ صَرْصَرٍ عَاتِيَةٍ
5330,69,7,Allah menimpakan angin itu kepada mereka selama tujuh malam delapan hari terus-menerus; maka kamu melihat kaum 'Ād pada waktu itu mati bergelimpangan seperti batang-batang pohon kurma yang telah kosong (lapuk).,,سَخَّرَهَا عَلَيْهِمْ سَبْعَ لَيَالٍ وَثَمَانِيَةَ أَيَّامٍ حُسُومًا فَتَرَى الْقَوْمَ فِيهَا صَرْعَىٰ كَأَنَّهُمْ أَعْجَازُ نَخْلٍ خَاوِيَةٍ
5331,69,8,Maka adakah kamu melihat seorang pun yang masih tersisa di antara mereka? 857),*857) Mereka habis dihancurkan sama sekali dan tidak punya keturunan.,فَهَلْ تَرَىٰ لَهُمْ مِنْ بَاقِيَةٍ
5332,69,9,Kemudian datang Fir'aun dan orang-orang yang sebelumnya dan (penduduk) negeri-negeri yang dijungkir balikkan karena kesalahan yang besar. 858),"*858) Umat-umat dahulu yang mengingkari nabi-nabi seperti kaum Saleh, kaum Syuaib dan lain-lain serta negeri-negeri yang dijungkir balikkan ialah negeri-negeri kaum Luṭ. Sedangkan kesalahan yang dilakukan mereka ialah mendustakan para rasul.",وَجَاءَ فِرْعَوْنُ وَمَنْ قَبْلَهُ وَالْمُؤْتَفِكَاتُ بِالْخَاطِئَةِ
5333,69,10,"Maka mereka mendurhakai utusan Tuhannya, Allah menyiksa mereka dengan siksaan yang sangat keras.",,فَعَصَوْا رَسُولَ رَبِّهِمْ فَأَخَذَهُمْ أَخْذَةً رَابِيَةً
5334,69,11,"Sesungguhnya ketika air naik (sampai ke gunung), Kami membawa (nenek moyang) kamu859) ke dalam kapal,","*859) Yang dibawa ke dalam kapal Nabi Nuh untuk diselamatkan ialah keluarga Nabi Nuh dan orang-orang yang beriman, tidak termasuk anaknya yang durhaka.",إِنَّا لَمَّا طَغَى الْمَاءُ حَمَلْنَاكُمْ فِي الْجَارِيَةِ
5335,69,12,agar Kami jadikan (peristiwa itu) sebagai peringatan bagi kamu dan agar diperhatikan oleh telinga yang mau mendengar.,,لِنَجْعَلَهَا لَكُمْ تَذْكِرَةً وَتَعِيَهَا أُذُنٌ وَاعِيَةٌ
5336,69,13,"Maka apabila sangkakala ditiup sekali tiup,860)",*860) Tiupan pertama yang pada waktu itu seluruh alam menjadi hancur.,فَإِذَا نُفِخَ فِي الصُّورِ نَفْخَةٌ وَاحِدَةٌ
5337,69,14,"dan diangkatlah bumi dan gunung-gunung, lalu dibenturkan keduanya sekali benturan.",,وَحُمِلَتِ الْأَرْضُ وَالْجِبَالُ فَدُكَّتَا دَكَّةً وَاحِدَةً
5338,69,15,"Maka pada hari itu terjadilah hari Kiamat,",,فَيَوْمَئِذٍ وَقَعَتِ الْوَاقِعَةُ
5339,69,16,"dan terbelahlah langit, karena pada hari itu langit menjadi rapuh.",,وَانْشَقَّتِ السَّمَاءُ فَهِيَ يَوْمَئِذٍ وَاهِيَةٌ
5340,69,17,Dan para malaikat berada di berbagai penjuru langit. Pada hari itu delapan malaikat menjunjung Arasy (singgasana) Tuhanmu di atas (kepala) mereka.,,وَالْمَلَكُ عَلَىٰ أَرْجَائِهَا ۚ وَيَحْمِلُ عَرْشَ رَبِّكَ فَوْقَهُمْ يَوْمَئِذٍ ثَمَانِيَةٌ
5341,69,18,"Pada hari itu kamu dihadapkan (kepada Tuhanmu), tidak ada sesuatu pun dari kamu yang tersembunyi (bagi Allah).",,يَوْمَئِذٍ تُعْرَضُونَ لَا تَخْفَىٰ مِنْكُمْ خَافِيَةٌ
5342,69,19,"Adapun orang yang kitabnya861) diberikan di tangan kanannya, maka dia berkata, ""Ambillah, bacalah kitabku (ini).""",*861) Catatan amalan perbuatan.,فَأَمَّا مَنْ أُوتِيَ كِتَابَهُ بِيَمِينِهِ فَيَقُولُ هَاؤُمُ اقْرَءُوا كِتَابِيَهْ
5343,69,20,"Sesungguhnya aku yakin, bahwa (suatu saat) aku akan menerima perhitungan terhadap diriku.",,إِنِّي ظَنَنْتُ أَنِّي مُلَاقٍ حِسَابِيَهْ
5344,69,21,"Maka orang itu berada dalam kehidupan yang diridai,",,فَهُوَ فِي عِيشَةٍ رَاضِيَةٍ
5345,69,22,"dalam surga yang tinggi,",,فِي جَنَّةٍ عَالِيَةٍ
5346,69,23,"buah-buahannya dekat,",,قُطُوفُهَا دَانِيَةٌ
5347,69,24,"(kepada mereka dikatakan), ""Makan dan minumlah dengan nikmat karena amal yang telah kamu kerjakan pada hari-hari yang telah lalu.""",,كُلُوا وَاشْرَبُوا هَنِيئًا بِمَا أَسْلَفْتُمْ فِي الْأَيَّامِ الْخَالِيَةِ
5348,69,25,"Dan adapun orang yang kitabnya diberikan di tangan kirinya, maka dia berkata, ""Alangkah baiknya jika kitabku (ini) tidak diberikan kepadaku.",,وَأَمَّا مَنْ أُوتِيَ كِتَابَهُ بِشِمَالِهِ فَيَقُولُ يَا لَيْتَنِي لَمْ أُوتَ كِتَابِيَهْ
5349,69,26,"Sehingga aku tidak mengetahui bagaimana perhitunganku,",,وَلَمْ أَدْرِ مَا حِسَابِيَهْ
5350,69,27,"Wahai, kiranya (kematian) itulah yang menyudahi segala sesuatu.",,يَا لَيْتَهَا كَانَتِ الْقَاضِيَةَ
5351,69,28,Hartaku sama sekali tidak berguna bagiku.,,مَا أَغْنَىٰ عَنِّي مَالِيَهْ ۜ
5352,69,29,"Kekuasaanku telah hilang dariku.""",,هَلَكَ عَنِّي سُلْطَانِيَهْ
5353,69,30,"(Allah berfirman), ""Tangkaplah dia lalu belenggulah tangannya ke lehernya.""",,خُذُوهُ فَغُلُّوهُ
5354,69,31,Kemudian masukkanlah dia ke dalam api neraka yang menyala-nyala.,,ثُمَّ الْجَحِيمَ صَلُّوهُ
5355,69,32,Kemudian belitlah dia dengan rantai yang panjangnya tujuh puluh hasta.,,ثُمَّ فِي سِلْسِلَةٍ ذَرْعُهَا سَبْعُونَ ذِرَاعًا فَاسْلُكُوهُ
5356,69,33,Sesungguhnya dialah orang yang tidak beriman kepada Allah Yang Mahabesar.,,إِنَّهُ كَانَ لَا يُؤْمِنُ بِاللَّهِ الْعَظِيمِ
5357,69,34,Dan juga dia tidak mendorong (orang lain) untuk memberi makan orang miskin.,,وَلَا يَحُضُّ عَلَىٰ طَعَامِ الْمِسْكِينِ
5358,69,35,Maka pada hari ini di sini tidak ada seorang teman pun baginya.,,فَلَيْسَ لَهُ الْيَوْمَ هَاهُنَا حَمِيمٌ
5359,69,36,Dan tidak ada makanan (baginya) kecuali dari darah dan nanah.,,وَلَا طَعَامٌ إِلَّا مِنْ غِسْلِينٍ
5360,69,37,Tidak ada yang memakannya kecuali orang-orang yang berdosa.,,لَا يَأْكُلُهُ إِلَّا الْخَاطِئُونَ
5361,69,38,"Maka Aku bersumpah demi apa yang kamu lihat,",,فَلَا أُقْسِمُ بِمَا تُبْصِرُونَ
5362,69,39,dan demi apa yang tidak kamu lihat.,,وَمَا لَا تُبْصِرُونَ
5363,69,40,"Sesungguhnya ia (Al-Qur`an) benar-benar wahyu (yang diturunkan kepada) Rasul yang mulia,",,إِنَّهُ لَقَوْلُ رَسُولٍ كَرِيمٍ
5364,69,41,dan ia (Al-Qur`an) bukanlah perkataan seorang penyair. Sedikit sekali kamu yang beriman kepadanya.,,وَمَا هُوَ بِقَوْلِ شَاعِرٍ ۚ قَلِيلًا مَا تُؤْمِنُونَ
5365,69,42,Dan bukan pula perkataan tukang tenung. Sedikit sekali kamu yang mengambil pelajaran darinya.,,وَلَا بِقَوْلِ كَاهِنٍ ۚ قَلِيلًا مَا تَذَكَّرُونَ
5366,69,43,Ia (Al-Qur`an) adalah wahyu yang diturunkan dari Tuhan seluruh alam.,,تَنْزِيلٌ مِنْ رَبِّ الْعَالَمِينَ
5367,69,44,"Dan sekiranya dia (Muhammad) mengada-adakan sebagian perkataan atas (nama) Kami,",,وَلَوْ تَقَوَّلَ عَلَيْنَا بَعْضَ الْأَقَاوِيلِ
5368,69,45,pasti Kami pegang dia pada tangan kanannya.862),*862) Kami beri tindakan sekeras-kerasnya.,لَأَخَذْنَا مِنْهُ بِالْيَمِينِ
5369,69,46,Kemudian Kami potong pembuluh jantungnya.,,ثُمَّ لَقَطَعْنَا مِنْهُ الْوَتِينَ
5370,69,47,Maka tidak seorang pun dari kamu yang dapat menghalangi (Kami untuk menghukumnya).,,فَمَا مِنْكُمْ مِنْ أَحَدٍ عَنْهُ حَاجِزِينَ
5371,69,48,"Dan sungguh, Al-Qur`an itu pelajaran bagi orang-orang yang bertakwa.",,وَإِنَّهُ لَتَذْكِرَةٌ لِلْمُتَّقِينَ
5372,69,49,"Dan sungguh, Kami mengetahui bahwa di antara kamu ada orang yang mendustakan.",,وَإِنَّا لَنَعْلَمُ أَنَّ مِنْكُمْ مُكَذِّبِينَ
5373,69,50,"Dan sungguh, Al-Qur`an itu akan menimbulkan penyesalan bagi orang-orang kafir (di akhirat).",,وَإِنَّهُ لَحَسْرَةٌ عَلَى الْكَافِرِينَ
5374,69,51,"Dan sungguh, Al-Qur`an itu kebenaran yang meyakinkan.",,وَإِنَّهُ لَحَقُّ الْيَقِينِ
5375,69,52,Maka bertasbihlah dengan (menyebut) nama Tuhanmu Yang Mahaagung.,,فَسَبِّحْ بِاسْمِ رَبِّكَ الْعَظِيمِ
5376,70,1,"Seseorang bertanya tentang azab yang pasti terjadi,",,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ سَأَلَ سَائِلٌ بِعَذَابٍ وَاقِعٍ
5377,70,2,"Bagi orang-orang kafir, yang tidak seorang pun dapat menolaknya,",,لِلْكَافِرِينَ لَيْسَ لَهُ دَافِعٌ
5378,70,3,"(Azab) dari Allah, yang memiliki tempat-tempat naik.",,مِنَ اللَّهِ ذِي الْمَعَارِجِ
5379,70,4,"Para malaikat dan Jibril naik (menghadap) kepada Tuhan, dalam sehari setara dengan lima puluh ribu tahun.863)","*863) Para malaikat dan Jibril jika menghadap Tuhan memakan waktu satu hari. Apabila dilakukan oleh manusia, memakan waktu lima puluh ribu tahun.",تَعْرُجُ الْمَلَائِكَةُ وَالرُّوحُ إِلَيْهِ فِي يَوْمٍ كَانَ مِقْدَارُهُ خَمْسِينَ أَلْفَ سَنَةٍ
5380,70,5,Maka bersabarlah engkau (Muhammad) dengan kesabaran yang baik.,,فَاصْبِرْ صَبْرًا جَمِيلًا
5381,70,6,Mereka memandang (azab) itu jauh (mustahil).,,إِنَّهُمْ يَرَوْنَهُ بَعِيدًا
5382,70,7,Sedang Kami memandangnya dekat (pasti terjadi).,,وَنَرَاهُ قَرِيبًا
5383,70,8,"(Ingatlah) pada hari ketika langit menjadi bagaikan cairan tembaga,",,يَوْمَ تَكُونُ السَّمَاءُ كَالْمُهْلِ
5384,70,9,"dan gunung-gunung bagaikan bulu (yang beterbangan),",,وَتَكُونُ الْجِبَالُ كَالْعِهْنِ
5385,70,10,"dan tidak ada seorang teman karib pun menanyakan temannya,",,وَلَا يَسْأَلُ حَمِيمٌ حَمِيمًا
5386,70,11,"sedang mereka saling melihat. Pada hari itu, orang yang berdosa ingin sekiranya dia dapat menebus (dirinya) dari azab dengan anak-anaknya,",,يُبَصَّرُونَهُمْ ۚ يَوَدُّ الْمُجْرِمُ لَوْ يَفْتَدِي مِنْ عَذَابِ يَوْمِئِذٍ بِبَنِيهِ
5387,70,12,"dan istrinya juga saudaranya,",,وَصَاحِبَتِهِ وَأَخِيهِ
5388,70,13,"dan keluarga yang melindunginya (di dunia),",,وَفَصِيلَتِهِ الَّتِي تُؤْوِيهِ
5389,70,14,"dan orang-orang di bumi seluruhnya, kemudian mengharapkan (tebusan) itu dapat menyelamatkannya.",,وَمَنْ فِي الْأَرْضِ جَمِيعًا ثُمَّ يُنْجِيهِ
5390,70,15,"Sama sekali tidak! Sungguh, neraka itu api yang bergejolak,",,كَلَّا ۖ إِنَّهَا لَظَىٰ
5391,70,16,yang mengelupaskan kulit kepala.,,نَزَّاعَةً لِلشَّوَىٰ
5392,70,17,"Yang memanggil orang yang membelakangi dan yang berpaling (dari agama),",,تَدْعُو مَنْ أَدْبَرَ وَتَوَلَّىٰ
5393,70,18,dan orang yang mengumpulkan (harta benda) lalu menyimpannya.864),*864) Orang yang menyimpan hartanya dan tidak mau mengeluarkan zakat dan tidak pula menginfakkannya ke jalan yang benar.,وَجَمَعَ فَأَوْعَىٰ
5394,70,19,"Sungguh, manusia diciptakan bersifat suka mengeluh.",,إِنَّ الْإِنْسَانَ خُلِقَ هَلُوعًا
5395,70,20,"Apabila dia ditimpa kesusahan dia berkeluh kesah,",,إِذَا مَسَّهُ الشَّرُّ جَزُوعًا
5396,70,21,"dan apabila mendapat kebaikan (harta) dia jadi kikir,",,وَإِذَا مَسَّهُ الْخَيْرُ مَنُوعًا
5397,70,22,"kecuali orang-orang yang melaksanakan salat,",,إِلَّا الْمُصَلِّينَ
5398,70,23,"mereka yang tetap setia melaksanakan salatnya,",,الَّذِينَ هُمْ عَلَىٰ صَلَاتِهِمْ دَائِمُونَ
5399,70,24,"dan orang-orang yang dalam hartanya disiapkan bagian tertentu,",,وَالَّذِينَ فِي أَمْوَالِهِمْ حَقٌّ مَعْلُومٌ
5400,70,25,"bagi orang (miskin) yang meminta dan yang tidak meminta,",,لِلسَّائِلِ وَالْمَحْرُومِ
5401,70,26,"dan orang-orang yang mempercayai hari pembalasan,",,وَالَّذِينَ يُصَدِّقُونَ بِيَوْمِ الدِّينِ
5402,70,27,"dan orang-orang yang takut terhadap azab Tuhannya,",,وَالَّذِينَ هُمْ مِنْ عَذَابِ رَبِّهِمْ مُشْفِقُونَ
5403,70,28,"sesungguhnya terhadap azab Tuhan mereka, tidak ada seseorang yang merasa aman (dari kedatangannya),",,إِنَّ عَذَابَ رَبِّهِمْ غَيْرُ مَأْمُونٍ
5404,70,29,"dan orang-orang yang memelihara kemaluannya,",,وَالَّذِينَ هُمْ لِفُرُوجِهِمْ حَافِظُونَ
5405,70,30,kecuali terhadap istri-istri mereka atau hamba sahaya yang mereka miliki865) maka sesungguhnya mereka tidak tercela.,"*865) Hamba sahaya yang didapat dalam peperangan dengan orang kafir. Dalam peperangan dengan orang-orang kafir itu, perempuan-perempuan yang ditawan biasanya dibagi-bagikan kepada kaum muslimin yang ikut dalam peperangan, dan kebiasaan ini bukanlah sesuatu yang diwajibkan.",إِلَّا عَلَىٰ أَزْوَاجِهِمْ أَوْ مَا مَلَكَتْ أَيْمَانُهُمْ فَإِنَّهُمْ غَيْرُ مَلُومِينَ
5406,70,31,"Maka barangsiapa mencari di luar itu (seperti zina, homoseks, dan lesbian), mereka itulah orang-orang yang melampaui batas.",,فَمَنِ ابْتَغَىٰ وَرَاءَ ذَٰلِكَ فَأُولَٰئِكَ هُمُ الْعَادُونَ
5407,70,32,"Dan orang-orang yang memelihara amanat dan janjinya,",,وَالَّذِينَ هُمْ لِأَمَانَاتِهِمْ وَعَهْدِهِمْ رَاعُونَ
5408,70,33,"dan orang-orang yang berpegang teguh pada kesaksiannya,",,وَالَّذِينَ هُمْ بِشَهَادَاتِهِمْ قَائِمُونَ
5409,70,34,dan orang-orang yang memelihara salatnya.,,وَالَّذِينَ هُمْ عَلَىٰ صَلَاتِهِمْ يُحَافِظُونَ
5410,70,35,Mereka itu dimuliakan di dalam surga.,,أُولَٰئِكَ فِي جَنَّاتٍ مُكْرَمُونَ
5411,70,36,"Maka mengapa orang-orang kafir itu datang bergegas ke hadapanmu (Muhammad),",,فَمَالِ الَّذِينَ كَفَرُوا قِبَلَكَ مُهْطِعِينَ
5412,70,37,dari kanan dan dari kiri dengan berkelompok-kelompok?866),"*866) Menurut keterangan sebagian mufasir ayat ini berhubungan dengan peristiwa ketika Rasulullah salat dan membaca Al-Qur`an di dekat Ka'bah lalu orang-orang musyrik berkumpul berkelompok-kelompok di hadapannya sambil mengejek dan mengatakan, ""Jika orang-orang mukmin benar-benar akan masuk surga sebagaimana kata Muhammad kitalah yang akan masuk terlebih dahulu."" Maka turunlah ayat 38.",عَنِ الْيَمِينِ وَعَنِ الشِّمَالِ عِزِينَ
